interaction_id,target,target_id,target_gene_symbol,target_uniprot,target_ensembl_gene_id,target_ligand,target_ligand_id,target_ligand_gene_symbol,target_ligand_ensembl_gene_id,target_ligand_uniprot,target_ligand_pubchem_sid,target_species,ligand,ligand_id,ligand_gene_symbol,ligand_species,ligand_pubchem_sid,type,action,action_comment,selectivity,endogenous,primary_target,concentration_range,affinity_units,affinity_high,affinity_median,affinity_low,original_affinity_units,original_affinity_low_nm,original_affinity_median_nm,original_affinity_high_nm,original_affinity_relation,assay_description,receptor_site,ligand_context,pubmed_id
7797,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,galanin(D-Trp2) (pig),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9305929|9722565
7798,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,galanin(D-Trp2) (pig),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9880084
7799,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,galanin-like peptide,,GALP,Pig,,Agonist,Agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,10601261
7800,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,galanin-like peptide,,GALP,Pig,,Agonist,Agonist,,Not Determined,f,,,pEC50,,,,EC50,,,,=,,,,10601261
7801,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,galanin-like peptide,,GALP,Human,,Agonist,Agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,15944009
7802,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,galanin-like peptide,,Galp,Rat,,Agonist,Agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,20880399
7803,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,Gal-B2,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,19053761
7804,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,Gal-B2-C10,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,19199479
7805,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,Gal-B2-C12,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,19199479
7806,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,Gal-B2-C14,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,19199479
7807,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,Gal-B2-C18,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,19199479
7808,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,Gal-B2-C8,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,19199479
7809,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,Gal-B2-dPEG24,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,23259957
7810,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,Gal-B2-MPEG4,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,19199479
7811,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,Gal-B5,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,19053761
7812,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,Gal-(K)4,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,19199479
7813,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,galmic,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,15944006|15240875
7814,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,galnon,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,15944006|15240875
7815,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,GALP(1-32) (human),,,,,Agonist,Agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,15944009
7816,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,GALP(3-32) (human),,,,,Agonist,Agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,15944009
7817,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,galparan,,,,,Agonist,Agonist,,Not Determined,f,,,pKd,,,,Kd,,,,=,,,,8738882
7818,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,J18 (galanin analogue),,,,,Agonist,Agonist,,Selective,f,,,pKi,,,,Ki,,,,=,,,,23600864
7819,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,J20 (galanin analogue),,,,,Agonist,Agonist,,Selective,f,,,pKi,,,,Ki,,,,=,,,,23600864
7820,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,M1145,,,,,Agonist,Agonist,,Not Determined,f,f,,pKi,,,,Ki,,,,=,,,,19467704
7821,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,M1151,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,21333705
7822,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,M1152,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,21333705
7823,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,M1153,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,21333705
7824,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,M1160,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,23192661
7825,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,M242,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,11600206
7826,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,M617,,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,
7827,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,"[N-Me,des-Sar]Gal-B2",,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,20121116
7828,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,"[Sar1, D-Ala12]galanin(1-16)",,,,,Agonist,Agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,11491429
7829,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,[125I][Tyr26]galanin (human),,,,,Agonist,Agonist,High affinity receptors,Not Determined,f,f,,pKd,,,,Kd,,,,=,,,,9808667
7830,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,[125I][Tyr26]galanin (human),,,,,Agonist,Agonist,Low affinity receptors,Not Determined,f,f,,pKd,,,,Kd,,,,=,,,,9808667
7831,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,[125I][Tyr26]galanin (pig),,,,,Agonist,Agonist,Two populations of binding sites have been identified in transfected cells with Kds of 0.3 and 0.019nM.,Not Determined,f,,,pKd,,,,Kd,,,,=,,,,9305929|9722565|8750821|9685625|8562318|9578584
7832,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,[125I][Tyr26]galanin (pig),,,,,Agonist,Agonist,,Not Determined,f,f,,pKd,,,,Kd,,,,=,,,,9880084
7833,GAL1 receptor,,Galr1,P56479,ENSMUSG00000024553,,,,,,,Mouse,[125I][Tyr26]galanin (rat/mouse),,,,,Agonist,Agonist,,Not Determined,f,,,pKd,,,,Kd,,,,=,,,,9271210
7834,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,"[19Lys,26Leu]-galparan",,,,,Agonist,Agonist,,Not Determined,f,,,pKd,,,,Kd,,,,=,,,,8738882
7835,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,[2Ala]-galparan,,,,,Agonist,Agonist,,Not Determined,f,,,pKd,,,,Kd,,,,=,,,,8738882
7836,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,galanin,,GAL,Pig,,Agonist,Full agonist,,Not Determined,f,,,pKd,,,,Kd,,,,=,,,,7524088
7837,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,galanin,,GAL,Human,,Agonist,Full agonist,,Not Determined,t,,,pKi,,,,Ki,,,,=,,,,9808667|9880084|7524088|11600206
7838,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,galanin,,GAL,Human,,Agonist,Full agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9168941|9108306
7839,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,galanin,,Gal|Gal,Mouse|Rat,,Agonist,Full agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9685625
7840,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,galanin,,Gal|Gal,Mouse|Rat,,Agonist,Full agonist,,Not Determined,t,,,pKi,,,,Ki,,,,=,,,,9722565|9281594|8562318|9405385|9742938
7841,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,galanin,,Gal|Gal,Mouse|Rat,,Agonist,Full agonist,,Not Determined,t,,,pIC50,,,,IC50,,,,=,,,,10601261|20880399
7842,GAL1 receptor,,Galr1,P56479,ENSMUSG00000024553,,,,,,,Mouse,galanin,,Gal|Gal,Mouse|Rat,,Agonist,Full agonist,,Not Determined,t,,,pKi,,,,Ki,,,,=,,,,9271210|9832122
7843,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,galanin,,GAL,Pig,,Agonist,Full agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9808667|9880084|7524088
7844,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,galanin,,GAL,Pig,,Agonist,Full agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9168941|9685625
7845,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,galanin,,GAL,Pig,,Agonist,Full agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9305929|9722565|8750821|8562318
7846,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,galanin,,GAL,Pig,,Agonist,Full agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9168941|9108306
7847,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,galanin,,GAL,Pig,,Agonist,Full agonist,,Not Determined,f,,,pKd,,,,Kd,,,,=,,,,8738882
7848,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,galanin,,GAL,Human,,Agonist,Full agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9722565|8562318
7849,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,galanin,,Gal|Gal,Mouse|Rat,,Agonist,Full agonist,,Not Determined,t,,,pEC50,,,,EC50,,,,=,,,,10601261
7850,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,galanin,,Gal|Gal,Mouse|Rat,,Agonist,Full agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9880084|7524088|19467704|21333705|15944002
7851,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,galanin,,GAL,Human,,Agonist,Full agonist,,Not Determined,t,,,pIC50,,,,IC50,,,,=,,,,11481429|9168941|9685625
7852,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,galanin(2-29) (pig),,,,,Agonist,Full agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9880084
7853,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,galanin(2-29) (pig),,,,,Agonist,Full agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9685625
7854,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,galanin(2-29) (pig),,,,,Agonist,Full agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,8750821|8562318
7855,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,galanin(2-29) (rat/mouse),,,,,Agonist,Full agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9168941|9108306
7856,GAL1 receptor,,Galr1,P56479,ENSMUSG00000024553,,,,,,,Mouse,galanin(2-29) (rat/mouse),,,,,Agonist,Full agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9271210|9832122
7857,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,galanin(2-29) (rat/mouse),,,,,Agonist,Full agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9168941
7858,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,galanin(2-29) (rat/mouse),,,,,Agonist,Full agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9281594|9405385|9742938
7859,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,"2,3-dihydro-1,4-dithiin-1,1,4,4-tetroxide",,,,,Antagonist,Antagonist,,Selective,f,f,,pIC50,,,,IC50,,,,=,,,,10896115
7860,GAL1 receptor,,Galr1,P56479,ENSMUSG00000024553,,,,,,,Mouse,C7,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9271210|9832122
7861,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,C7,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9808667|9880084
7862,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,C7,,,,,Antagonist,Antagonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9168941|9685625
7863,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,C7,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9305929|9722565|8750821
7864,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,C7,,,,,Antagonist,Antagonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9168941|9108306
7865,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,"dithiipin-1,1,4,4-tetroxide analogue 7",,,,,Antagonist,Antagonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,10896115
7866,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,GalR3ant,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,>,,,,15944007
7867,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,M15,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9808667|9880084|15944002
7868,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,M15,,,,,Antagonist,Antagonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9168941|9685625
7869,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,M15,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9305929|9722565|9281594|8750821
7870,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,M15,,,,,Antagonist,Antagonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9168941|9108306
7871,GAL1 receptor,,Galr1,P56479,ENSMUSG00000024553,,,,,,,Mouse,M15,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9271210|9832122
7872,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,M32,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9880084|11600206
7873,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,M32,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9305929|9722565
7874,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,M35,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9808667|9880084|15944002
7875,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,M35,,,,,Antagonist,Antagonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9168941
7876,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,M35,,,,,Antagonist,Antagonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9168941|9108306
7877,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,M35,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9305929|9722565|8750821
7878,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,M40,,,,,Antagonist,Antagonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9168941|9108306
7879,GAL1 receptor,,Galr1,P56479,ENSMUSG00000024553,,,,,,,Mouse,M40,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9271210|9832122
7880,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,M40,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9808667|9880084|15944002
7881,GAL1 receptor,,Galr1,Q62805,ENSRNOG00000016654,,,,,,,Rat,M40,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9305929|9722565|8750821
7882,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,M40,,,,,Antagonist,Antagonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9168941
7883,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,M871,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,
7884,GAL1 receptor,,GALR1,P47211,ENSG00000166573,,,,,,,Human,Sch 202596,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,
7885,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,alarin,,Galp,Rat,,Agonist,Agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,>,,,,20880399
7886,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,"(D-Thr6, D-Trp8,9)galanin(1-15)ol",,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,>,,,,9281594
7887,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(10-29) (pig),,,,,Agonist,Agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9427506
7888,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(10-29) (pig),,,,,Agonist,Agonist,,Not Determined,f,,,pEC50,,,,EC50,,,,>,,,,9685625
7889,GAL2 receptor,,Galr2,O88854,ENSMUSG00000020793,,,,,,,Mouse,galanin(10-29) (rat/mouse),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,>,,,,9832122
7890,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(10-29) (rat/mouse),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,>,,,,9480833
7891,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(1-10),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,>,,,,9480833
7892,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(1-11),,,,,Agonist,Agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,11481429
7893,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(1-12),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9480833
7894,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(1-15),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9305929
7895,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(1-15),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9480833
7896,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(1-15),,,,,Agonist,Agonist,,Not Determined,f,,,pEC50,,,,EC50,,,,=,,,,9685625
7897,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(1-15),,,,,Agonist,Agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9685625
7898,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(1-15),,,,,Agonist,Agonist,,Not Determined,f,,,pEC50,,,,EC50,,,,=,,,,9305929
7899,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(1-15),,,,,Agonist,Agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9427506
7900,GAL2 receptor,,Galr2,O88854,ENSMUSG00000020793,,,,,,,Mouse,galanin(1-16) (rat/mouse/pig),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9832122
7901,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(1-16) (rat/mouse/pig),,,,,Agonist,Agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9427506|9108306
7902,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(1-16) (rat/mouse/pig),,,,,Agonist,Agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,9685625
7903,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(1-16) (rat/mouse/pig),,,,,Agonist,Agonist,,Not Determined,f,,,pEC50,,,,EC50,,,,=,,,,9880084|9685625
7904,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(1-16) (rat/mouse/pig),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9880084|19053761|9480833
7905,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(1-16) (rat/mouse/pig),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9305929|9722565|9281594|9405385|9742938|9832122
7906,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(1-16) (rat/mouse/pig),,,,,Agonist,Agonist,,Not Determined,f,,,pEC50,,,,EC50,,,,=,,,,9305929
7907,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(1-19) (rat/mouse),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9405385
7908,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(1-20)  (human),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9480833
7909,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(2-11),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,19467704
7910,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(2-11),,,,,Agonist,Agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,11481429
7911,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(2-11),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,15944007
7912,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(3-29) (pig),,,,,Agonist,Agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,>,,,,9427506|9685625
7913,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(3-29) (pig),,,,,Agonist,Agonist,,Not Determined,f,,,pEC50,,,,EC50,,,,>,,,,9880084
7914,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(3-29) (pig),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,>,,,,9305929|9722565
7915,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(3-29) (pig),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,>,,,,9880084
7916,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(3-29) (pig),,,,,Agonist,Agonist,,Not Determined,f,,,pEC50,,,,EC50,,,,>,,,,9305929
7917,GAL2 receptor,,Galr2,O88854,ENSMUSG00000020793,,,,,,,Mouse,galanin(3-29) (rat/mouse),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,>,,,,9832122
7918,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(3-29) (rat/mouse),,,,,Agonist,Agonist,,Not Determined,f,,,pIC50,,,,IC50,,,,>,,,,9108306
7919,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(3-29) (rat/mouse),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9405385|9742938|9832122
7920,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(3-29) (rat/mouse),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,>,,,,9480833
7921,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(3-30) (human),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,>,,,,9480833
7922,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(5-29) (pig),,,,,Agonist,Agonist,,Not Determined,f,f,,pIC50,,,,IC50,,,,=,,,,7683428
7923,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(5-29) (rat/mouse),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,>,,,,9480833
7924,GAL2 receptor,,Galr2,O08726,ENSRNOG00000009407,,,,,,,Rat,galanin(7-29) (pig),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,9480833
7925,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(7-29) (pig),,,,,Agonist,Agonist,,Not Determined,f,,,pEC50,,,,EC50,,,,=,,,,9880084
7926,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(9-25) (rat/mouse),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,>,,,,9480833
7927,GAL2 receptor,,GALR2,O43603,ENSG00000182687,,,,,,,Human,galanin(9-29) (rat/mouse),,,,,Agonist,Agonist,,Not Determined,f,,,pKi,,,,Ki,,,,>,,,,9480833
